,restaurant,restaurant_id,rating,text,time_created
135,Spare Tire Kitchen & Tavern,cSSyQ9xttMy6Gn8TFyNH7w,5,"Let me say how much of a great time i have everytime I come here. Amazing vibes and amazing waiters, EVERYTIME.
Yo Connor you're amazing,  your smile...",2019-04-02 19:56:32
136,Spare Tire Kitchen & Tavern,cSSyQ9xttMy6Gn8TFyNH7w,3,"Nothing to rave about but the service was good and pizza was okay. 

I ordered spicy shrimp x sausage pizza. It was cool",2019-03-29 14:29:34
137,Spare Tire Kitchen & Tavern,cSSyQ9xttMy6Gn8TFyNH7w,5,"Thomas and Connor really made this night special! From the moment we stepped in to the Spare Tire, they were so kind and personable, Thomas especially!...",2019-03-15 22:16:38
138,Rascal,N0kzCd-kxaHxdJ1pBbF4iA,5,"Found this quaint place after attending the Justice Awards at the Peterson.
Not being sure where we should go, we found a place on Yelp but landed here...",2019-02-23 13:50:03
139,Rascal,N0kzCd-kxaHxdJ1pBbF4iA,3,I had higher hopes for this place with all the good reviews but overall our experience was pretty mediocre. First parking was hard to find even though it...,2019-02-23 08:40:00
140,Rascal,N0kzCd-kxaHxdJ1pBbF4iA,5,Made a reservation through Yelp and they honored it no problem - had a table for 6 waiting for us when we arrived at 7 PM on a Friday night for my...,2019-02-20 17:37:01
141,Yang Chow,ZlQo_ArRw-nnHcrcnYPbiA,5,"This place is good.  However, the style of Chinese food caters more towards the old-school ""kitschy"" westernized Asian-food, a style that has long been...",2019-04-01 03:26:51
142,Yang Chow,ZlQo_ArRw-nnHcrcnYPbiA,4,"Deeeeeeeeeelicious!  I don't even like Chinese food, but THIS place is ridiculously good.  It came highly recommended to us by the receptionist at a nearby...",2019-03-20 17:31:29
143,Yang Chow,ZlQo_ArRw-nnHcrcnYPbiA,3,Yang Chow is an established Chinese restaurant on North Broadway in Chinatown. It's been at this same location for years and is often times crowded with a...,2019-03-13 12:58:32
144,Taqueria Los Anaya,6Dd4kTDiikEB3wQp___0fA,5,"Come here for: Tortillas. So soft, right amount of fluff texture goodness

Which means: chilaquiles, tacos, enchiladas, pretty much anything with tortilla...",2019-03-24 18:33:27
145,Taqueria Los Anaya,6Dd4kTDiikEB3wQp___0fA,2,This place is in a not-so-good area of town in the West Adams district. A friend of mine loves their breakfast so I decided to take my cousin there to try...,2019-04-05 11:29:19
146,Taqueria Los Anaya,6Dd4kTDiikEB3wQp___0fA,5,Wow. This place is incredible. The whole menu sounds phenomenal but the Carne Asada Burrito is what was recommended. I got it and have absolutely no...,2019-03-22 20:54:39
147,Seongbukdong,Dnn4_XmzQxOFNpnqh7KyWg,5,"Seongbukdong is one of my favorite Korean spots to go to. Their banchan is always on point, along with their bibimbap and different variety of soups! When...",2019-03-07 22:52:56
148,Seongbukdong,Dnn4_XmzQxOFNpnqh7KyWg,4,"Very cute little restaurant named after a mountainous village outside Seoul. I really liked the small size or the space, it was clean and didn't feel...",2019-02-06 08:07:22
149,Seongbukdong,Dnn4_XmzQxOFNpnqh7KyWg,1,"To sum up, really great food, but not so much notion about hygiene! 

We ordered a kimchi soup, in the middle eating, we found a long hair. I understand...",2019-02-05 23:30:21
150,Myungrang Hot Dog-California Market LA,pjh40JY5YwWeV8aKhkXERg,5,Ok let me start off with...I love me some corn dogs!! Everywhere I go if I see corn dogs... I'm getting them! That's just me. I don't care where it what I'm...,2019-04-06 23:51:30
151,Myungrang Hot Dog-California Market LA,pjh40JY5YwWeV8aKhkXERg,5,"I love me some wieners!!!

Service 5/5: This place is a fast service place. Your interactions with the workers here is minimal. You basically get in line...",2019-04-05 21:16:57
152,Myungrang Hot Dog-California Market LA,pjh40JY5YwWeV8aKhkXERg,5,"After watching asmr/mukbang videos, I decided to take the kids down here for some Korean corn dogs and YES, according to the 13 year old, the 4-5 hour drive...",2019-04-04 13:38:02
153,Tatsu Ramen,E4W2T89vm4hmBwk39EoUuw,5,Hitting up a bunch of ramen joints in LA and I liked this one best. It's the closest to authentic ramen that you get in Tokyo. The broth is incredibly tasty...,2019-03-30 21:57:25
154,Tatsu Ramen,E4W2T89vm4hmBwk39EoUuw,3,"Why only 3, I hear you asking. 

Noise. To me, ramen is zen. That means tranquility. This place is anything but. 

Wait. Again, another zen thing. Ease of...",2019-04-07 20:41:31
155,Tatsu Ramen,E4W2T89vm4hmBwk39EoUuw,3,"Really nice people working there.  Nice bright ambiance, good for late night (open until 0300). 

I love ramen and I did not finish my bowl... it was OK but...",2019-04-05 20:44:12
156,Osteria Mamma,rr-hXB0ZqXLzUP97yftp0g,4,Our wonderful waitress was very helpful in pointing out different vegetarian options as well as alternative vegetarian friendly dishes we could request from...,2019-04-07 17:06:09
157,Osteria Mamma,rr-hXB0ZqXLzUP97yftp0g,5,IT'S FANTASTIC. Did it take a little long to get the check at the end? Sure. But this is an ITALIAN place. Sit and relax. That's the Italian way. I brought...,2019-03-23 21:38:59
158,Osteria Mamma,rr-hXB0ZqXLzUP97yftp0g,2,"Before I continue this review, let me just say. My boyfriend and I have gone to this restaurant multiple times over the course of the last 5 years and...",2019-03-10 22:51:08
159,Corn Man,PXYKRPkEcf4Mczfp_AfP0w,5,"We waited 1.5 hours for this corn. But it was WORTH. TRUST ME. 

We arrived around 10:50 PM on a Saturday and the line was already pretty lengthy, but we...",2019-02-25 21:43:48
160,Corn Man,PXYKRPkEcf4Mczfp_AfP0w,5,"This corn is so good price when up to $2.50 but still a good deal and worth it
Also if you're wondering they still open if it's raining
Rain or shine",2019-01-17 20:01:09
161,Corn Man,PXYKRPkEcf4Mczfp_AfP0w,5,His corn always tastes the same every time!! It's got a unique sweet taste to it.. I've tried others before and they don't hit the spot like his esquite! I...,2019-01-17 05:49:42
162,Figueroa Philly Cheese Steak,vfHJzF0ShYtwmotXE-0PiA,5,So here's the deal...I only got it through drive through so this will be just over the food that I received... Nothing about the service in the restaurants...,2019-03-26 16:31:09
163,Figueroa Philly Cheese Steak,vfHJzF0ShYtwmotXE-0PiA,1,"Absolutely terrible! Nothing like a ""Philly"" cheesestake...

This is a Philly CheeseFAKE! The service is just as terrible as the food. The interior is not...",2019-01-27 18:33:17
164,Figueroa Philly Cheese Steak,vfHJzF0ShYtwmotXE-0PiA,3,It was alright. It wasn't all that! I guess i just have caught them on a busy day or whatever but the philly cheese steak sandwich i ordered was lacking big...,2019-01-12 18:46:51
165,Dirt Dog,0z23Jk7U_MpvtqKINPL2fA,5,"LA's Dirtiest most awesome Dog!

I fast 16hrs every day, I don't feel guilty for indulging in glorious foods. If like me, you're a foodie, make sure to stop...",2019-04-09 06:18:36
166,Dirt Dog,0z23Jk7U_MpvtqKINPL2fA,4,"Came on a Thursday afternoon, around 5 p.m. and the line that was there went pretty fast. Line wait was around 25 minutes, and food wait was 10 minutes. I...",2019-04-05 19:50:36
167,Dirt Dog,0z23Jk7U_MpvtqKINPL2fA,4,"Went here last Wednesday with my co-worker for lunch.

Ordered The House Dog with S&P fries.

Hot dog was good and the fries were solid. I felt like at...",2019-03-25 11:10:49
168,Hae Jang Chon Korean BBQ Restaurant,JYGPEUZy4k5ObXGIjcD3DA,5,This place is amazing. They clean their stones with radish and you don't even have to ask them! The servers are constantly walking around and checking if...,2019-04-07 22:30:41
169,Hae Jang Chon Korean BBQ Restaurant,JYGPEUZy4k5ObXGIjcD3DA,5,"my absolute FAVORITE kbbq spot! it's totally worth the drive and wait time. 
the meat is so good, they have so many options and they cook everything for...",2019-04-05 21:50:44
170,Hae Jang Chon Korean BBQ Restaurant,JYGPEUZy4k5ObXGIjcD3DA,4,"They take reservations, but only for parties of 6 or more. And for our group of 8, no automatic gratuity is added either!

Weekend lunch price is $25.99 per...",2019-04-02 19:09:11
171,Fat Sal's,6QeZEUhFk1_vZhWvktKnmA,5,"Man these sandwiches ($12) are no joke. I got the Fat Breakfast, which had a omelette, mozzarella sticks, hash browns, sausages, bacon, ham, cheese, ketchup...",2019-03-30 23:02:50
172,Fat Sal's,6QeZEUhFk1_vZhWvktKnmA,2,Super Carb overload express. We stopped into this cool looking hipster sandwich shop hoping for a great sandwich. The menu looked impressive and based on...,2019-03-30 12:05:01
173,Fat Sal's,6QeZEUhFk1_vZhWvktKnmA,2,"I had about three hours to kill before attending my Elite Perk (Steel Magnolias play). So, I turned to my trusty Yelp and was ecstatic to find out that Fat...",2019-03-26 10:50:46
174,Guisados,BDRVlHnK4l0T0ANb7M-Eqg,5,I came here because of Buzzfeed's Worth It series. I specifically went to California to eat at as many Worth It spots as I could. And boy I am glad to have...,2019-03-08 23:39:44
175,Guisados,BDRVlHnK4l0T0ANb7M-Eqg,4,I was in the area and my husband wanted to try this place out. He heard about some reviews and wanted to come check it out. We got the sampler trio and a...,2019-03-02 12:17:38
176,Guisados,BDRVlHnK4l0T0ANb7M-Eqg,5,"Some of the best tacos in LA.  They do things a little differently here, but their tacos are delicious.  You don't always find mole or chicharrones at every...",2019-02-25 11:39:20
177,The Bun Shop,k8xtuersBm2cZl0Lao2K5g,5,"The Bun Shop has the most incredible, fluffy, melt in your mouth buns! I was recommended this spot by my foodie friend and it did not disappoint.  I tried...",2019-04-04 12:38:42
178,The Bun Shop,k8xtuersBm2cZl0Lao2K5g,3,"The cashier Asian lady was hella off just rude not courteous. 
They charge 50 cents for ranch lmao 
The spicy chicken is not spicy at all and very dry 
The...",2019-04-04 17:01:57
179,The Bun Shop,k8xtuersBm2cZl0Lao2K5g,2,"Went several times since they opened and doubt I'll be back because the last time I tried to go they claimed to not serve half their menu after 8 p.m.

I...",2019-03-25 18:46:31
180,Kobawoo House,TWHGJkTAbF22hvXeReQp9w,5,"""The best bossam in all of LA..."" 100% agreed. 

This place is literally the best place in all of LA and probably California and all of North America to get...",2019-04-08 18:10:21
181,Kobawoo House,TWHGJkTAbF22hvXeReQp9w,2,"I don't know why this restaurant get 4.5 star. Nothing is really up to par, appetizer, soup, main dishes, nothing

If you like most of the Korean...",2019-04-08 22:06:13
182,Kobawoo House,TWHGJkTAbF22hvXeReQp9w,4,"Decided to check out yet another highly rated K-Town restaurant for lunch...and I have no regrets!

Although situated in an obscure strip, off a beaten...",2019-04-06 00:58:23
183,Street Food Of Seoul,PQGsaaJ9YVL_Sgiy7aB70Q,5,"Just discovered this place recently! I knew that the food court existed, but I didn't actually ever go. Now that I've tried this place, it's one of my go-to...",2018-12-23 23:53:18
184,Street Food Of Seoul,PQGsaaJ9YVL_Sgiy7aB70Q,2,"I wasn't sure what to rate this place because our first time here wasn't a bad experience, but after considering that they weren't even nice to us today,...",2019-02-13 15:17:23
185,Street Food Of Seoul,PQGsaaJ9YVL_Sgiy7aB70Q,3,"Top
Left-yellow rafish(complimentary)
Middle-ddeobboki (small size-3.99)
Right-fishcake
Drink-shikhae (rice drink-pretty good)
Bottom
Left-tuna kimbap (tuna...",2019-01-08 21:11:55
186,Tsujita LA Artisan Noodle,FoEMpu0X_bGCb7yRreMxMQ,5,"Ate the char siu ramen and tsukemen. 

It probably wouldn't be a stretch for me to say that this was the best ramen I've ever had. I LOVED Tsujita. Amazing...",2019-03-29 11:42:32
187,Tsujita LA Artisan Noodle,FoEMpu0X_bGCb7yRreMxMQ,3,"The quality of this place has gone downhill lately and it's not just a one time thing!

I and my friend worship this tsukemen place. We used to go out of...",2019-04-04 11:42:32
188,Tsujita LA Artisan Noodle,FoEMpu0X_bGCb7yRreMxMQ,2,"As long as you're not MSG (monosodium glutamate) sensitive, you may like this place.  The noodles are fresh and taste great.

If you are, like me, you may...",2019-04-02 01:53:01
189,Maccheroni Republic,gd6PYDx-leOM97a3MWoO1g,5,"I've had this place bookmarked for a few years, but always ended up dining elsewhere as I prefer restaurants that take reservations.  However, a friend of...",2019-04-01 19:29:13
190,Maccheroni Republic,gd6PYDx-leOM97a3MWoO1g,4,"My friends and I came here for a Saturday lunch at 11:30ish and were surprised to find no line. We took the patio seat outside since it was a nice day, but...",2019-04-07 09:39:02
191,Maccheroni Republic,gd6PYDx-leOM97a3MWoO1g,4,"The food was excellent! I got the spinach tortellini and it was fantastic, like out of this work good. The sage was a nice touch and the sauce was light and...",2019-04-02 20:58:24
192,Yardbird Southern Table & Bar,WwC3_ApPhjTbv2YT5pH2oA,5,Service- Charles! You made our experience! Came here Thursday night around 7pm Charles was so nice & welcoming. Ask if it was our first time & then...,2019-04-05 12:49:42
193,Yardbird Southern Table & Bar,WwC3_ApPhjTbv2YT5pH2oA,5,"Been to and worked at a ton of high quality restaurants. With that said... I'm picky. 

The Yardbird is truly a fantastic restaurant. It is extremely well...",2019-04-04 11:30:04
194,Yardbird Southern Table & Bar,WwC3_ApPhjTbv2YT5pH2oA,4,"I always wanted to eat at yardbird, heard so much about its Southern cuisine. Being that I'm from Florida, I couldnt wait to try it. We made sure to try...",2019-03-30 12:37:52
195,Little Jewel of New Orleans,e8yeADAtTGRyzkOLG5iKSg,5,"I love this place!  It funky, fun and fantastic!  It reminds me of New Orleans not only in style but in the size and quality of the food!  The po'boys are...",2019-04-03 13:23:38
196,Little Jewel of New Orleans,e8yeADAtTGRyzkOLG5iKSg,1,"I've eaten here before to know how the one thing I get should taste. Anyways, came here today and ordered my usual, Cajun deluxe Mac n cheese.
Today my...",2019-03-19 12:39:54
197,Little Jewel of New Orleans,e8yeADAtTGRyzkOLG5iKSg,5,"Stopped in this morning! 
Everything was delicious. 
We had the BBQ shrimp and a the hot sausage and Swiss poboy.
The Cajun 'poutine' fries just had regular...",2019-03-10 14:29:16
198,Escala,N05X5dnwzpWvLg7ZRcMtcA,5,"went here for a friends birthday yesterday with a large group and it was amazing service.
bottomless mimosas were delicious n only 19$
i had the street corn...",2019-04-01 20:55:57
199,Escala,N05X5dnwzpWvLg7ZRcMtcA,3,"A rather unremarkable millennial hotspot in the middle of Koreatown. That is to say, a place where younger people come to spend silly amounts of money for...",2019-04-05 11:26:23
200,Escala,N05X5dnwzpWvLg7ZRcMtcA,3,Escala is a mix of Korean and Colombian. It's a fun spot but not really the place to get authentic Colombian. We went during happy hour on a Saturday. It...,2019-03-17 10:25:30
201,Oasis Mediterranean Cuisine,c65CdRbg7ag7wKNt9Id9bQ,5,This place is one of the best Mediterranean restaurants in LA. I dined at Ahmed's otherwise restaurant and previous one Petra in Beverly hills (1998-2002)...,2019-04-05 19:18:57
