,restaurant,restaurant_id,rating,text,time_created
136,My Two Cents,30jrTz8vh1xSXdtXMvt-mA,3,I didnt have the nicest experience...when youre new and not sure where to go theres no one to help. They welcomed and yelled for all the white people coming...,2019-04-09 10:51:02
137,My Two Cents,30jrTz8vh1xSXdtXMvt-mA,4,This a cute little black owned restaurant that has been on my list of places to visit for awhile so while I was in the area I decided to stop by. They offer...,2019-04-03 20:14:00
138,Yuk Dae Jang,3C2wUqSkpY4-N0O5ArVjwQ,5,I came on a Saturday for lunch and this place was packed! My party of 5 snagged the last open table. I ordered the tofu yuk dae jang and shared an order of...,2019-04-03 16:23:42
139,Yuk Dae Jang,3C2wUqSkpY4-N0O5ArVjwQ,4,"Yoo yes! The yukgaejang here is legit! The broth is so packed with meat flavor, the first sip has you going for more right away. They add plenty of meat and...",2019-04-07 16:54:00
140,Yuk Dae Jang,3C2wUqSkpY4-N0O5ArVjwQ,4,"A wonderful dining experience because 
1.  There's a few blocks in Korea town where access and parking are impossible, this place is NOT in it!  It's a bit...",2019-03-26 11:25:26
141,Quarters Korean BBQ,TsVu9GJQwuFBZVP_sg2k7A,5,"I came here with my boyfriend this week. We wanted to try a new location. 

* It's pretty pricy (150 for two) 
- The mago margarita was really good 
*The...",2019-04-04 18:48:37
142,Quarters Korean BBQ,TsVu9GJQwuFBZVP_sg2k7A,3,unfriendly or do they not speak English? I put my name on the waiting list only to find out 15 minutes later that I was put on standby because the maitre d'...,2019-04-06 15:53:43
143,Quarters Korean BBQ,TsVu9GJQwuFBZVP_sg2k7A,4,"Quarters has exceptional quality for a KBBQ place. You know that by the number of reviews, by the higher price point, by the mobs of people waiting outside....",2019-04-05 18:09:33
144,Pine & Crane,ohosmz6FXVAeoW5nUkYwng,5,"This has been my favorite establishment since it opened several years ago. I even ended up working here for a year I loved it so much. Staff is friendly,...",2019-04-04 13:11:43
145,Pine & Crane,ohosmz6FXVAeoW5nUkYwng,4,"I love eating with large groups because it means getting to try more of the menu! 

My favorites: Dan dan noodles, panfried pork buns, spicy shrimp wontons,...",2019-04-01 11:04:37
146,Pine & Crane,ohosmz6FXVAeoW5nUkYwng,5,I've bookmarked Pine & Crane for a while and am so happy I was finally able to try here. The dishes really exceeded my expectations and does live up to it's...,2019-03-28 14:27:21
147,Providence,TzIJzamxdVGc3zReKbLGaA,5,"**MY TOP 3 FINE DINING PLACE**

Although Michelin no longer participates in Los Angeles, this place well deserves at least 2 stars. This place is on my top...",2019-04-08 17:56:13
148,Providence,TzIJzamxdVGc3zReKbLGaA,4,"It's not often I get to fine dine, but I'm so glad my friend chose to come here for her birthday! We tried the chef's table experience, so we were seated in...",2019-04-03 20:03:34
149,Providence,TzIJzamxdVGc3zReKbLGaA,5,"I was a little shocked - I never knew food could taste like this. 
The soup tasted like a touch of heaven and the scallops were the best I have ever tasted....",2019-04-01 12:53:29
150,Mercado Hollywood,bKeJWK8yxAo0x5y_0kGyVA,5,Food is really good. Not your beans and rice kind of place. There is more to mexican food than that and this place is a great example. One of my favorite...,2019-02-04 05:39:17
151,Mercado Hollywood,bKeJWK8yxAo0x5y_0kGyVA,4,Stopped by here Friday night after seeing the reviews. The service was a little disappointing because of how slow it was. We weren't approached for drinks...,2019-03-02 21:45:48
152,Mercado Hollywood,bKeJWK8yxAo0x5y_0kGyVA,5,"What an amazing place. The food is unbelievable and so good that we went back twice.

The guacamole is super fresh and really nice size potion. The...",2019-02-02 08:39:47
153,Night + Market Song,hOHWu75whwn2hSc2HvRc6w,4,"There's some factors that make Market + Song really special and unique compared to every other Thai place in LA. Yeah, the wait it long but I like that you...",2019-04-03 17:53:43
154,Night + Market Song,hOHWu75whwn2hSc2HvRc6w,2,I'm sad to write this but ratings are solely based on food because customer service was fine. We came during lunch and ordered their popular dishes - Thai...,2019-04-09 15:42:59
155,Night + Market Song,hOHWu75whwn2hSc2HvRc6w,4,"Hush, don't speak
Let's just split this sandwich
Let's not talk, just eat

People want our seats
And the couple at our next table
Is watching us...",2019-03-24 18:41:01
156,Majordōmo,4Zx7Lw4U6F0sXrV4aiIyqQ,5,"Mind-blowing! Fantastic Asian Reinvented. Delicious foods with beautiful interior,l and attentive services. My husband and I always loved the experience...",2019-04-08 22:46:40
157,Majordōmo,4Zx7Lw4U6F0sXrV4aiIyqQ,3,"Not so great, especially considering the prices!
We had 5 different dishes, but neither ""wowed"" us in any way!
The stars are for atmosphere, and service!",2019-04-06 23:23:47
158,Majordōmo,4Zx7Lw4U6F0sXrV4aiIyqQ,5,"This place is a TREAT! If you want to go at a normal time on a weekend, I'd recommend setting an alert on Resy - if someone cancels during your desired...",2019-04-06 13:15:27
159,Dumpling House,WjuO8PhtqINeWqm-ei8NQA,5,"These are the best dumplings I've ever had. Everything is great, but the king size buns are the crown jewel. The owners are friendly and the prices...",2019-03-28 15:23:24
160,Dumpling House,WjuO8PhtqINeWqm-ei8NQA,5,"I love dumplings, so this was the perfect place for me.

I brought a friend here while she was visiting LA. It was a weekday, so there were only a few other...",2019-03-23 18:18:09
161,Dumpling House,WjuO8PhtqINeWqm-ei8NQA,5,What can I say that hasn't been said yet? Husband/wife super team doing what they love. And what they love is dumplings. The variety and quality they offer...,2019-03-11 08:58:52
162,Pizzeria Mozza,q8buTNBt3FU9vie0D5OOxA,5,"I came here last week with a friend visiting from Chicago. She's super into pizza so it seemed like a natural choice, and I had just seen the Chef's Table...",2019-04-07 13:56:23
163,Pizzeria Mozza,q8buTNBt3FU9vie0D5OOxA,4,"We are huge fans of Neapolitan Pizza so when I spotted Pizzeria Mozzza a while back I knew we needed to go!
This little spot was hustling and bustling one...",2019-04-04 15:13:49
164,Pizzeria Mozza,q8buTNBt3FU9vie0D5OOxA,5,"Sunday lunch with family are always nice, but this restaurant made it nicer!
The place is cozy, the food is good, but the Best part is the service! All the...",2019-03-31 16:04:18
165,Ong Ga Nae Korean BBQ,fBLnD9qxQggvDSPyOBsBLg,5,"This is my new go to spot for kbbq! 
Came here for the first time with my friends and the food was amazing! 
We made a reservation for 7pm on a Friday and...",2019-03-31 22:39:17
166,Ong Ga Nae Korean BBQ,fBLnD9qxQggvDSPyOBsBLg,5,"OMG! THE BEST KBBQ IN KTOWN.

I was a little skeptical to try out their speciality seng bulgogi, but when I took a spoonful of their broth it was like a...",2019-03-23 17:49:42
167,Ong Ga Nae Korean BBQ,fBLnD9qxQggvDSPyOBsBLg,5,"I was having cravings for bulgogi jungol and found this place on Yelp. I've never heard of seng bulgogi but looking at pictures, I was very tempted to try....",2019-03-12 02:17:54
168,LA Brisket,6RDro8iSto0thExOPC3SIw,5,Skip the line at Howlin' Rays and head across the street! Seriously. I'm from Texas and we stumbled into this place and it was the best brisket fries I've...,2019-04-08 14:42:58
169,LA Brisket,6RDro8iSto0thExOPC3SIw,5,"this sandwich shop is very new and I am already impressed with it. The sandwiches are so delicious and tasty.

They are excelling in service compared to all...",2019-04-05 01:53:54
170,LA Brisket,6RDro8iSto0thExOPC3SIw,5,"Must try. No words needed.

I tried their loaded fries with brisket. Fries was decent, but the stuff that came with it, the slaws, mushroom, caramalized...",2019-04-02 12:26:10
171,Palms Thai Restaurant,7qZBxWisbeVI34gIeNpP1A,5,"The food at this restaurant is so good. We originally ordered for delivery via Doordash the other night. Unfortunately, that was a nightmare, and completely...",2019-03-30 13:00:09
172,Palms Thai Restaurant,7qZBxWisbeVI34gIeNpP1A,5,"Very delicious food
Excellent service
Generous amount of food for the price

What I ordered:
- Spicy Beef Noodle: very tasty, lots of flavor, and lots...",2019-03-24 18:41:38
173,Palms Thai Restaurant,7qZBxWisbeVI34gIeNpP1A,4,"Came here on a Saturday afternoon and it wasn't too busy.  This is a large place so seating is pretty quick, especially since all the staff are equipped...",2019-03-18 14:43:47
174,Faith & Flower,c7xLlX7RjxD0WUcl2sm4Lw,5,One of the best brunch spots I've been to in DTLA! I came here with two friends Sunday morning around 10:30 AM and enjoyed a wonderful meal. I made a...,2019-04-08 16:36:53
175,Faith & Flower,c7xLlX7RjxD0WUcl2sm4Lw,4,"Food:
1. Deviled eggs - 4/5 - it was good but tasted like one of the korean dish called bibim naing myun. 
2. Seafood paella - 3/5 - It was too salty for...",2019-04-03 13:04:28
176,Faith & Flower,c7xLlX7RjxD0WUcl2sm4Lw,5,"This place is great! Brought my wife here for an anniversary and have to say. It was a great experience.

The restaurant - Worse looking place ever. It was...",2019-04-01 12:17:42
177,Preux & Proper,N7kYNSjGm4MEao5BMRCIgQ,5,Overall very happy with my experience. Excellent Mac and cheese and shrimp po boy sandwich. The atmosphere is fun and the staff very friend. The bar tender...,2019-04-06 18:32:55
178,Preux & Proper,N7kYNSjGm4MEao5BMRCIgQ,3,"The three stars is for the overall experience. Food and overall friendly service would be four stars. 

What brings it down is a slightly overpriced, though...",2019-04-07 20:32:22
179,Preux & Proper,N7kYNSjGm4MEao5BMRCIgQ,3,We came here for brunch service. Although the staff was very nice they weren't very attentive. We constantly has to ask the runner for things because our...,2019-04-04 18:16:03
180,Masa of Echo Park,CbW8U0QAwh5XRkaLt0xNZA,5,I had to wait for 5 years to make it here as I live in the South Bay and Masa isn't exactly around the corner.  I love all pizza in general but especially...,2019-03-23 14:10:31
181,Masa of Echo Park,CbW8U0QAwh5XRkaLt0xNZA,2,"A LESSON ON HOW TO RUN THE FRONT OF THE HOUSE 

People with no sense run the front of this place.  They can't think on their feet and they have no sense of...",2019-04-07 09:47:41
182,Masa of Echo Park,CbW8U0QAwh5XRkaLt0xNZA,5,"Had such a great time at Masa. We ordered the Burchetta, garlic bread, mozzarella sticks and lots of meat pizza. Everything was amazing except for the...",2019-03-23 00:40:05
183,Plan Check Kitchen & Bar,UZlLBVnqs9Ikphin8CMVcA,5,I'd been to all Plan Check locations including the one in Fairfax which is now closed. This was the last branch I've visited. It's kind of funny even though...,2019-03-13 09:45:57
184,Plan Check Kitchen & Bar,UZlLBVnqs9Ikphin8CMVcA,4,"Quick recap:

-          Food: Good
-          Portion size: OK
-          Service: Table service; Nice staff
-          Environment: Nice. The woody aspect...",2019-03-17 17:57:54
185,Plan Check Kitchen & Bar,UZlLBVnqs9Ikphin8CMVcA,2,"Another trendy IPA pub with local beers that are packed with alcohol and insufficient flavor

Blows my mind how a pub can sit during a primetime lunch with...",2019-03-15 09:20:17
186,Angelini Osteria,P9Dt_kkU5BTe1v0tJ4KFNw,5,"Every dishes were so tasty.
All server were nice and really helpful.
So Reasonable when bring own bottle of wine.
Want to go every other day !",2019-04-07 14:37:26
187,Angelini Osteria,P9Dt_kkU5BTe1v0tJ4KFNw,5,"So get out of the Grove then I Yelp authentic Italian restaurant and here we go;

I honestly thought we were in Florence, I mean their waiters hardly speak...",2019-04-06 00:18:52
188,Angelini Osteria,P9Dt_kkU5BTe1v0tJ4KFNw,4,"So with much anticipation I finally came here! Specifically I've been wanting to come for their truffle pasta.

TRUFFLE PASTA - $60, wow that's steep, but...",2019-03-15 16:02:16
189,Tatsu Ramen,E4W2T89vm4hmBwk39EoUuw,5,Hitting up a bunch of ramen joints in LA and I liked this one best. It's the closest to authentic ramen that you get in Tokyo. The broth is incredibly tasty...,2019-03-30 21:57:25
190,Tatsu Ramen,E4W2T89vm4hmBwk39EoUuw,3,"Why only 3, I hear you asking. 

Noise. To me, ramen is zen. That means tranquility. This place is anything but. 

Wait. Again, another zen thing. Ease of...",2019-04-07 20:41:31
191,Tatsu Ramen,E4W2T89vm4hmBwk39EoUuw,3,"Really nice people working there.  Nice bright ambiance, good for late night (open until 0300). 

I love ramen and I did not finish my bowl... it was OK but...",2019-04-05 20:44:12
192,Taqueria Los Anaya,6Dd4kTDiikEB3wQp___0fA,5,"Come here for: Tortillas. So soft, right amount of fluff texture goodness

Which means: chilaquiles, tacos, enchiladas, pretty much anything with tortilla...",2019-03-24 18:33:27
193,Taqueria Los Anaya,6Dd4kTDiikEB3wQp___0fA,2,This place is in a not-so-good area of town in the West Adams district. A friend of mine loves their breakfast so I decided to take my cousin there to try...,2019-04-05 11:29:19
194,Taqueria Los Anaya,6Dd4kTDiikEB3wQp___0fA,5,Wow. This place is incredible. The whole menu sounds phenomenal but the Carne Asada Burrito is what was recommended. I got it and have absolutely no...,2019-03-22 20:54:39
195,M Grill,Wjckf5QPdVQw1ZG82zEarA,5,Totally loved this place. The atmosphere was simply gorgeous and the food was beyond delightful.  All of the staff was completely professional and...,2019-04-09 17:54:21
196,M Grill,Wjckf5QPdVQw1ZG82zEarA,4,"I've been to Mgrill about 3 times now and feel I've given it enough tries to give a decent review.

Pros:
The bread
Creamed corn 
Beef stroganoff looking...",2019-04-09 10:15:21
197,M Grill,Wjckf5QPdVQw1ZG82zEarA,5,Lived next to the place for the past five years now and never knew it was here... and I hate myself for it!! This place is a nice sit down dinner but you...,2019-04-01 21:15:25
198,Dirt Dog,0z23Jk7U_MpvtqKINPL2fA,5,"LA's Dirtiest most awesome Dog!

I fast 16hrs every day, I don't feel guilty for indulging in glorious foods. If like me, you're a foodie, make sure to stop...",2019-04-09 06:18:36
199,Dirt Dog,0z23Jk7U_MpvtqKINPL2fA,4,"Came on a Thursday afternoon, around 5 p.m. and the line that was there went pretty fast. Line wait was around 25 minutes, and food wait was 10 minutes. I...",2019-04-05 19:50:36
200,Dirt Dog,0z23Jk7U_MpvtqKINPL2fA,4,"Went here last Wednesday with my co-worker for lunch.

Ordered The House Dog with S&P fries.

Hot dog was good and the fries were solid. I felt like at...",2019-03-25 11:10:49
201,Spare Tire Kitchen & Tavern,cSSyQ9xttMy6Gn8TFyNH7w,5,"Let me say how much of a great time i have everytime I come here. Amazing vibes and amazing waiters, EVERYTIME.
Yo Connor you're amazing,  your smile...",2019-04-02 19:56:32
202,Spare Tire Kitchen & Tavern,cSSyQ9xttMy6Gn8TFyNH7w,3,"Nothing to rave about but the service was good and pizza was okay. 

I ordered spicy shrimp x sausage pizza. It was cool",2019-03-29 14:29:34
203,Spare Tire Kitchen & Tavern,cSSyQ9xttMy6Gn8TFyNH7w,5,"Thomas and Connor really made this night special! From the moment we stepped in to the Spare Tire, they were so kind and personable, Thomas especially!...",2019-03-15 22:16:38
